"","Year","YearCode","CountryName","CountryCode","GDP","Pop","olympiccountry","GameType","Yearextra","locCity","locCountry","Rank","Gold","Silver","Bronze","Total","Participant","ParticMedalCheck","TotalAdj","AvgAnnualTemp","NumEvents","NumMedals","logPop","logGDP","logGDPperCap","TotalAdjLagBy1","predicted","residuals"
"3406",1964,"YR1964","Turkey","TUR",11172953082,30292969,"Turkey","Winter",1964,"Innsbruck","Austria",0,0,0,0,0,1,0,0,10.93360648,11,69,17.2264261973481,23.1367617912725,5.91033559392442,0,1,-0.838599938353333
"3620",1968,"YR1968","Turkey","TUR",1.75e+10,33196289,"Turkey","Winter",1968,"Grenoble","France",0,0,0,0,0,1,0,0,10.93360648,10,77,17.3179486505308,23.5854667178759,6.26751806734512,0,0,-0.361714532202952
"4048",1976,"YR1976","Turkey","TUR",51280134554,40100696,"Turkey","Winter",1976,"Innsbruck","Austria",0,0,0,0,0,1,0,0,10.93360648,10,54,17.5069042487347,24.6605692734633,7.15366502472869,0,0,0.285004208242528
"4476",1984,"YR1984","Turkey","TUR",59989909458,48138191,"Turkey","Winter",1984,"Sarajevo","Yugoslavia",0,0,0,0,0,1,0,0,10.93360648,10,57,17.6895864117153,24.8174422093254,7.12785579761006,0,0,0.203522772650319
"4690",1988,"YR1988","Turkey","TUR",90852814005,52125597,"Turkey","Winter",1988,"Calgary","Canada",0,0,0,0,0,1,0,0,10.93360648,13,70,17.7691666912551,25.2325066054971,7.46333991424206,0,0,-0.29738794258801
"4904",1992,"YR1992","Turkey","TUR",159095003188,55815175,"Turkey","Winter",1992,"Albertville","France",0,0,0,0,0,1,0,0,10.93360648,14,145,17.8375563437839,25.792767365059,7.95521102127512,0,1,-1.23406591200248
"5118",1994,"YR1994","Turkey","TUR",130690172297,57613441,"Turkey","Winter",1994,"Lillehammer","Norway",0,0,0,0,0,1,0,0,10.93360648,12,183,17.8692664491385,25.5960952619186,7.72682881278003,0,0,-0.340792182900278
"5332",1998,"YR1998","Turkey","TUR",269287100115,61308204,"Turkey","Winter",1998,"Nagano","Japan",0,0,0,0,0,1,0,0,10.93360648,14,205,17.9314242255567,26.3190439340756,8.38761970851887,0,1,-0.849545662300173
"5546",2002,"YR2002","Turkey","TUR",232534560775,65022300,"Turkey","Winter",2002,"Salt Lake City","United States",0,0,0,0,0,1,0,0,10.93360648,15,234,17.9902408459456,26.1723046994214,8.1820638534758,0,1,-0.891771427052322
"5760",2006,"YR2006","Turkey","TUR",530900095205,68626337,"Turkey","Winter",2006,"Torino","Italy",0,0,0,0,0,1,0,0,10.93360648,15,252,18.0441869403,26.9978396958636,8.95365275556358,0,1,-0.855403346305376
"5974",2010,"YR2010","Turkey","TUR",731144392556,72137546,"Turkey","Winter",2010,"Vancouver","Canada",0,0,0,0,0,1,0,0,10.93360648,15,258,18.0940852156723,27.3178768046266,9.22379158895433,0,1,-0.733308276923104
"5337",1998,"YR1998","Ukraine","UKR",41883241480,50143939,"Ukraine","Winter",1998,"Nagano","Japan",21,0,1,0,1,1,0,1,8.205565565,14,205,17.7304082076407,24.4581516191895,6.72774341154884,2,2,-0.991381385771471
"5551",2002,"YR2002","Ukraine","UKR",42392896031,48202500,"Ukraine","Winter",2002,"Salt Lake City","United States",0,0,0,0,0,1,0,0,8.205565565,15,234,17.6909214448957,24.4702466387082,6.77932519381248,1,1,-1.20201217239332
"5765",2006,"YR2006","Ukraine","UKR",107753069307,46787750,"Ukraine","Winter",2006,"Torino","Italy",20,0,0,2,2,1,0,2,8.205565565,15,252,17.6611319744881,25.4031080509724,7.74197607648431,0,0,1.68810242912758
"5979",2010,"YR2010","Ukraine","UKR",136418622767,45870700,"Ukraine","Winter",2010,"Vancouver","Canada",0,0,0,0,0,1,0,0,8.205565565,15,258,17.6413371269758,25.6389941035862,7.99765697661041,2,2,-1.98759038736076
"3413",1964,"YR1964","United Kingdom","GBR",93387598814,54000000,"Great Britain","Winter",1964,"Innsbruck","Austria",12,1,0,0,1,1,0,1,8.310239139,11,69,17.8044946045285,25.2600243983551,7.45552979382657,0,2,-0.550622463672773
"3627",1968,"YR1968","United Kingdom","GBR",104702736248,55211700,"Great Britain","Winter",1968,"Grenoble","France",0,0,0,0,0,1,0,0,8.310239139,10,77,17.8266854453095,25.3743910886552,7.54770564334579,1,2,-1.86692938759025
"3841",1972,"YR1972","United Kingdom","GBR",162199828773,56086065,"Great Britain","Winter",1972,"Sapporo","Japan",0,0,0,0,0,1,0,0,8.310239139,10,67,17.8423979439157,25.8120949229737,7.96969697905798,0,0,0.0159826463680067
"4055",1976,"YR1976","United Kingdom","GBR",227154794943,56211968,"Great Britain","Winter",1976,"Innsbruck","Austria",14,1,0,0,1,1,0,1,8.310239139,10,54,17.8446402459291,26.1488975380772,8.30425729214802,0,0,0.774390173142992
"4269",1980,"YR1980","United Kingdom","GBR",541910295143,56314216,"Great Britain","Winter",1980,"Lake Placid","United States",14,1,0,0,1,1,0,1,8.310239139,10,64,17.8464575656765,27.018366317572,9.17190875189547,1,2,-0.968482414334663
"4483",1984,"YR1984","United Kingdom","GBR",438830806065,56422072,"Great Britain","Winter",1984,"Sarajevo","Yugoslavia",14,1,0,0,1,1,0,1,8.310239139,10,57,17.8483709874296,26.8073797681362,8.95900878070663,1,1,-0.438154117759683
"4697",1988,"YR1988","United Kingdom","GBR",851138384916,56928327,"Great Britain","Winter",1988,"Calgary","Canada",0,0,0,0,0,1,0,0,8.310239139,13,70,17.857303613529,27.4698405667719,9.61253695324286,1,2,-2.04557608124716
"4911",1992,"YR1992","United Kingdom","GBR",1106226746227,57580402,"Great Britain","Winter",1992,"Albertville","France",0,0,0,0,0,1,0,0,8.310239139,14,145,17.8686928247148,27.7319760126878,9.86328318797308,0,2,-1.96914380725157
"5125",1994,"YR1994","United Kingdom","GBR",1080029078665,57865745,"Great Britain","Winter",1994,"Lillehammer","Norway",20,0,0,2,2,1,0,2,8.310239139,12,183,17.8736361439762,27.708009081392,9.83437293741581,0,1,0.853623563493453
"5339",1998,"YR1998","United Kingdom","GBR",1477759191785,58487141,"Great Britain","Winter",1998,"Nagano","Japan",22,0,0,1,1,1,0,1,8.310239139,14,205,17.8843174760741,28.0215479967534,10.1372305206793,2,3,-2.32562539175076
"5553",2002,"YR2002","United Kingdom","GBR",1620900779377,59325809,"Great Britain","Winter",2002,"Salt Lake City","United States",20,1,0,1,2,1,0,2,8.310239139,15,234,17.8985549969399,28.1140031472942,10.2154481503544,1,3,-0.557770326745876
"5767",2006,"YR2006","United Kingdom","GBR",2483008793219,60595632,"Great Britain","Winter",2006,"Torino","Italy",22,0,1,0,1,1,0,1,8.310239139,15,252,17.9197333692338,28.5404921638172,10.6207587945834,2,3,-2.28364994020895
"5981",2010,"YR2010","United Kingdom","GBR",2285561538462,62271177,"Great Britain","Winter",2010,"Vancouver","Canada",24,1,0,0,1,1,0,1,8.310239139,15,258,17.9470092282277,28.4576328599571,10.5106236317294,1,2,-1.10257677117736
"3414",1964,"YR1964","United States","USA",656912089088,191889000,"United States","Winter",1964,"Innsbruck","Austria",8,1,2,4,7,1,0,7,6.754627068,11,69,19.0724276378134,27.210816039915,8.1383884021016,10,11,-4.16920109382637
"3628",1968,"YR1968","United States","USA",901455806464,200706000,"United States","Winter",1968,"Grenoble","France",8,1,5,1,7,1,0,7,6.754627068,10,77,19.1173517086859,27.527276856163,8.40992514747705,7,8,-0.922739473040115
"3842",1972,"YR1972","United States","USA",1.2824e+12,209896000,"United States","Winter",1972,"Sapporo","Japan",6,3,2,3,8,1,0,8,6.754627068,10,67,19.1621227279156,27.8797544382418,8.71763171032614,7,7,1.08865821319331
"4056",1976,"YR1976","United States","USA",1.8776e+12,218035000,"United States","Winter",1976,"Innsbruck","Austria",3,3,3,4,10,1,0,10,6.754627068,10,54,19.2001661583252,28.2610154814832,9.06084932315799,8,8,1.92718825198515
"4270",1980,"YR1980","United States","USA",2.8625e+12,227225000,"United States","Winter",1980,"Lake Placid","United States",3,6,4,2,12,1,0,12,6.754627068,10,64,19.2414512739691,28.6827164848089,9.4412652108398,10,11,1.45299609145689
"4484",1984,"YR1984","United States","USA",4.0407e+12,235825000,"United States","Winter",1984,"Sarajevo","Yugoslavia",5,4,4,0,8,1,0,8,6.754627068,10,57,19.2786005625002,29.0274390602193,9.7488384977191,12,12,-4.04085762144392
"4698",1988,"YR1988","United States","USA",5.2526e+12,244499000,"United States","Winter",1988,"Calgary","Canada",9,2,1,3,6,1,0,6,6.754627068,13,70,19.3147217768913,29.2897443080374,9.97502253114612,8,9,-2.8548115209146
"4912",1992,"YR1992","United States","USA",6.5393e+12,256514000,"United States","Winter",1992,"Albertville","France",6,5,4,2,11,1,0,11,6.754627068,14,145,19.3626938019823,29.50885124203,10.1461574400477,6,8,3.15330373689238
"5126",1994,"YR1994","United States","USA",7.3087e+12,263126000,"United States","Winter",1994,"Lillehammer","Norway",5,6,5,2,13,1,0,13,6.754627068,12,183,19.3881435628688,29.6200865352978,10.231942972429,11,12,1.38288868769791
"5340",1998,"YR1998","United States","USA",9.0891e+12,275854000,"United States","Winter",1998,"Nagano","Japan",6,6,3,4,13,1,0,13,6.754627068,14,205,19.435382298212,29.8380970093151,10.4027147111032,13,14,-0.753649378835902
"5554",2002,"YR2002","United States","USA",1.09802e+13,287625193,"United States","Winter",2002,"Salt Lake City","United States",2,10,13,11,34,1,0,34,6.754627068,15,234,19.4771687773322,30.0271147667803,10.5499459894481,13,14,20.0730266609192
"5768",2006,"YR2006","United States","USA",1.38579e+13,298379912,"United States","Winter",2006,"Torino","Italy",2,9,9,7,25,1,0,25,6.754627068,15,252,19.513878104993,30.2598765830592,10.7459984780662,34,33,-7.75648286521327
"5982",2010,"YR2010","United States","USA",1.49583e+13,309326225,"United States","Winter",2010,"Vancouver","Canada",1,9,15,13,37,1,0,37,6.754627068,15,258,19.5499070222925,30.3362874456541,10.7863804233617,25,24,12.6373725614189
"5342",1998,"YR1998","Uzbekistan","UZB",14988971211,24051000,"Uzbekistan","Winter",1998,"Nagano","Japan",0,0,0,0,0,1,0,0,12.51938331,14,205,16.9956871336932,23.4305805150179,6.43489338132466,1,1,-0.815413103902661
"5556",2002,"YR2002","Uzbekistan","UZB",9687951055,25271850,"Uzbekistan","Winter",2002,"Salt Lake City","United States",0,0,0,0,0,1,0,0,12.51938331,15,234,17.0452016860238,22.9941487910581,5.94894710503426,0,0,0.160390864443732
"5770",2006,"YR2006","Uzbekistan","UZB",17030896203,26488250,"Uzbekistan","Winter",2006,"Torino","Italy",0,0,0,0,0,1,0,0,12.51938331,15,252,17.0922117964009,23.5582949551923,6.46608315879146,0,0,0.295373807731861
"5984",2010,"YR2010","Uzbekistan","UZB",39332771014,28562400,"Uzbekistan","Winter",2010,"Vancouver","Canada",0,0,0,0,0,1,0,0,12.51938331,15,258,17.1676017255185,24.3953238763875,7.22772215086906,0,0,0.224430951600038
"5558",2002,"YR2002","Venezuela, RB","VEN",92889586976,25333622,"Venezuela","Winter",2002,"Salt Lake City","United States",0,0,0,0,0,1,0,0,25.31845425,15,234,17.0476430042544,25.2546773879585,8.2070343837041,0,1,-0.702263649099036
"5772",2006,"YR2006","Venezuela, RB","VEN",183477522124,27190882,"Venezuela","Winter",2006,"Torino","Italy",0,0,0,0,0,1,0,0,25.31845425,15,252,17.118392254479,25.9353580017008,8.81696574722181,0,1,-0.607722829230649
"4918",1992,"YR1992","Virgin Islands (U.S.)","VIR",1770899968,105711,"United States Virgin Islands","Winter",1992,"Albertville","France",0,0,0,0,0,1,0,0,25.74300003,14,145,11.5684642345609,21.2947537108091,9.72628947624819,0,1,-0.586466015574041
