Year,YearCode,Country Name,Country Code,GDP,Pop,olympiccountry,GameType,Year,locCity,locCountry,Rank,Gold,Silver,Bronze,Total,Participant,ParticMedalCheck,TotalAdj,AvgAnnualTemp,NumEvents,NumMedals
1968,YR1968,Libya,LBY,,1919537,,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,21.89996952,10,77
1968,YR1968,Liechtenstein,LIE,,20235,Liechtenstein,Winter,1968,Grenoble,France,0,0,0,0,0,1,0,0,,10,77
1968,YR1968,Lithuania,LTU,,3078850,Lithuania,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,6.244905105,10,77
1968,YR1968,Luxembourg,LUX,1066447131,335850,Luxembourg,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,8.88189983,10,77
1968,YR1968,"Macao SAR, China",MAC,,237129,,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,,10,77
1968,YR1968,"Macedonia, FYR",MKD,,1649396,Yugoslavia,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,9.853518182,10,77
1968,YR1968,Madagascar,MDG,1031669637,6232704,,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,22.01356848,10,77
1968,YR1968,Malawi,MWI,245160098,4286430,,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,21.97876318,10,77
1968,YR1968,Malaysia,MYS,3667209742,10375877,Malaysia,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,25.13883809,10,77
1968,YR1968,Maldives,MDV,,108458,,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,,10,77
1968,YR1968,Mali,MLI,343771973,5565670,,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,28.29987354,10,77
1968,YR1968,Malta,MLT,,307900,,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,,10,77
1968,YR1968,Marshall Islands,MHL,,18965,,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,,10,77
1968,YR1968,Mauritania,MRT,210695184,1083646,,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,27.69289724,10,77
1968,YR1968,Mauritius,MUS,,798413,Mauritius,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,23.12700081,10,77
1968,YR1968,Mexico,MEX,29363632834,49787609,Mexico,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,20.54469315,10,77
1968,YR1968,"Micronesia, Fed. Sts.",FSM,,58404,,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,,10,77
1968,YR1968,Moldova,MDA,,2960000,Moldova,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,9.667174936,10,77
1968,YR1968,Monaco,MCO,,23296,Monaco,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,,10,77
1968,YR1968,Mongolia,MNG,,1207102,Mongolia,Winter,1968,Grenoble,France,0,0,0,0,0,1,0,0,-0.49904369,10,77
1968,YR1968,Montenegro,MNE,,521962,Montenegro,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,7.906949917,10,77
1968,YR1968,Morocco,MAR,3271415868,15191876,Morocco,Winter,1968,Grenoble,France,0,0,0,0,0,1,0,0,17.2250961,10,77
1968,YR1968,Mozambique,MOZ,,9043116,Mozambique,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,23.68935959,10,77
1968,YR1968,Myanmar,MMR,,25853304,,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,22.95692088,10,77
1968,YR1968,Namibia,NAM,,737802,Namibia,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,20.03803485,10,77
1968,YR1968,Nepal,NPL,772230299,11088215,,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,12.74394041,10,77
1968,YR1968,Netherlands,NLD,27817605743,12729721,Netherlands,Winter,1968,Grenoble,France,5,3,3,3,9,1,0,9,9.201737643,10,77
1968,YR1968,New Caledonia,NCL,215507164,100184,,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,21.96499983,10,77
1968,YR1968,New Zealand,NZL,5180597621,2748100,New Zealand,Winter,1968,Grenoble,France,0,0,0,0,0,1,0,0,9.975832156,10,77
1968,YR1968,Nicaragua,NIC,692859985,2257923,,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,24.58878273,10,77
1968,YR1968,Niger,NER,641214227,4173030,Niger,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,27.23872952,10,77
1968,YR1968,Nigeria,NGA,5200895982,53640549,Nigeria,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,26.78221455,10,77
1968,YR1968,Northern Mariana Islands,MNP,,12318,,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,,10,77
1968,YR1968,Norway,NOR,10159934137,3816486,Norway,Winter,1968,Grenoble,France,1,6,6,2,14,1,0,14,0.753892466,10,77
1968,YR1968,Oman,OMN,188879842,679593,,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,25.45410276,10,77
1968,YR1968,Pakistan,PAK,8090088419,56074840,Pakistan,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,19.9810149,10,77
1968,YR1968,Palau,PLW,,11206,,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,,10,77
1968,YR1968,Panama,PAN,861400000,1440312,Panama,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,24.72233335,10,77
1968,YR1968,Papua New Guinea,PNG,485160820,2313016,,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,25.053585,10,77
1968,YR1968,Paraguay,PRY,477012513,2360108,Paraguay,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,23.48019004,10,77
1968,YR1968,Peru,PER,5583979280,12477560,Peru,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,19.45650895,10,77
1968,YR1968,Philippines,PHL,7591602924,33796910,Philippines,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,25.32667419,10,77
1968,YR1968,Poland,POL,,32294655,Poland,Winter,1968,Grenoble,France,0,0,0,0,0,1,0,0,7.868831915,10,77
1968,YR1968,Portugal,PRT,6354262628,8836650,Portugal,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,14.97038087,10,77
1968,YR1968,Puerto Rico,PRI,3986899968,2662064,Puerto Rico,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,24.27766673,10,77
1968,YR1968,Qatar,QAT,,93056,Qatar,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,26.9173336,10,77
1968,YR1968,Romania,ROM,,19799831,Romania,Winter,1968,Grenoble,France,15,0,0,1,1,1,0,1,,10,77
1968,YR1968,Russian Federation,RUS,,128927892,Russia,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,-6.321294479,10,77
1968,YR1968,Rwanda,RWA,172200018,3527260,,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,19.01189995,10,77
1968,YR1968,Samoa,WSM,,137503,,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,,10,77
1968,YR1968,San Marino,SMR,,18588,,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,,10,77
1968,YR1968,Sao Tome and Principe,STP,,70040,,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,,10,77
1968,YR1968,Saudi Arabia,SAU,4187777707,5362099,Saudi Arabia,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,24.65100734,10,77
1968,YR1968,Senegal,SEN,1034293671,3975826,Senegal,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,27.87320583,10,77
1968,YR1968,Serbia,SRB,,0,Serbia,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,10.17899356,10,77
1968,YR1968,Seychelles,SYC,16074027,51134,,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,,10,77
1968,YR1968,Sierra Leone,SLE,329860135,2439310,,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,26.0437999,10,77
1968,YR1968,Singapore,SGP,1425020122,2012000,Singapore,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,,10,77
1968,YR1968,Sint Maarten (Dutch part),SXM,,0,,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,,10,77
1968,YR1968,Slovak Republic,SVK,,4483915,Slovakia,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,7.269396131,10,77
1968,YR1968,Slovenia,SVN,,1704546,Slovenia,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,8.04021112,10,77
1968,YR1968,Solomon Islands,SLB,28084253,149926,,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,25.67630043,10,77
1968,YR1968,Somalia,SOM,286719888,3311111,,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,26.76684425,10,77
1968,YR1968,South Africa,ZAF,14475993857,21153722,South Africa,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,17.59687334,10,77
1968,YR1968,South Sudan,SSD,,3484292,,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,26.92792645,10,77
1968,YR1968,Spain,ESP,31475548481,33113134,Spain,Winter,1968,Grenoble,France,0,0,0,0,0,1,0,0,13.02547607,10,77
1968,YR1968,Sri Lanka,LKA,1801176471,11992000,Sri Lanka,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,26.75522735,10,77
1968,YR1968,St. Kitts and Nevis,KNA,14600000,46399,,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,,10,77
1968,YR1968,St. Lucia,LCA,,101181,,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,,10,77
1968,YR1968,St. Martin (French part),MAF,,5161,,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,,10,77
1968,YR1968,St. Vincent and the Grenadines,VCT,15350000,88615,,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,26.81999969,10,77
1968,YR1968,Sudan,SDN,1677627805,9598196,Sudan,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,26.82433383,10,77
1968,YR1968,Suriname,SUR,220600000,360548,Suriname,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,25.76608164,10,77
1968,YR1968,Swaziland,SWZ,79799968,422266,,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,20.41380005,10,77
1968,YR1968,Sweden,SWE,29143383491,7912273,Sweden,Winter,1968,Grenoble,France,6,3,2,3,8,1,0,8,1.546350562,10,77
1968,YR1968,Switzerland,CHE,18942729779,6067714,Switzerland,Winter,1968,Grenoble,France,9,0,2,4,6,1,0,6,4.749057397,10,77
1968,YR1968,Syrian Arab Republic,SYR,1753746377,5963248,Syria,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,17.64578075,10,77
1968,YR1968,Tajikistan,TJK,,2743461,Tajikistan,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,3.025248465,10,77
1968,YR1968,Tanzania,TZA,,12786833,Tanzania,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,22.30580982,10,77
1968,YR1968,Thailand,THA,6081009422,34785711,Thailand,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,26.24988821,10,77
1968,YR1968,Timor-Leste,TMP,,579192,,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,,10,77
1968,YR1968,Togo,TGO,241956917,1945781,Togo,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,26.79911137,10,77
1968,YR1968,Tonga,TON,,81096,Tonga,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,,10,77
1968,YR1968,Trinidad and Tobago,TTO,758899968,931466,Trinidad and Tobago,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,25.8625002,10,77
1968,YR1968,Tunisia,TUN,1214666667,4933131,Tunisia,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,19.36345617,10,77
1968,YR1968,Turkey,TUR,17500000000,33196289,Turkey,Winter,1968,Grenoble,France,0,0,0,0,0,1,0,0,10.93360648,10,77
1968,YR1968,Turkmenistan,TKM,,2066889,,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,15.21978049,10,77
1968,YR1968,Turks and Caicos Islands,TCA,,5563,,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,,10,77
1968,YR1968,Tuvalu,TUV,,7128,,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,,10,77
1968,YR1968,Uganda,UGA,1037379286,8872890,Uganda,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,22.59584155,10,77
1968,YR1968,Ukraine,UKR,,46409304,Ukraine,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,8.205565565,10,77
1968,YR1968,United Arab Emirates,ARE,,180762,United Arab Emirates,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,26.82560888,10,77
1968,YR1968,United Kingdom,GBR,104702736248,55211700,Great Britain,Winter,1968,Grenoble,France,0,0,0,0,0,1,0,0,8.310239139,10,77
1968,YR1968,United States,USA,901455806464,200706000,United States,Winter,1968,Grenoble,France,8,1,5,1,7,1,0,7,6.754627068,10,77
1968,YR1968,Uruguay,URY,1593701209,2774949,Uruguay,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,17.5674857,10,77
1968,YR1968,Uzbekistan,UZB,,11254896,Uzbekistan,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,12.51938331,10,77
1968,YR1968,Vanuatu,VUT,,80669,,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,23.84049988,10,77
1968,YR1968,"Venezuela, RB",VEN,11470909285,10040248,Venezuela,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,25.31845425,10,77
1968,YR1968,Vietnam,VNM,,40856187,Vietnam,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,24.06964913,10,77
1968,YR1968,Virgin Islands (U.S.),VIR,173800000,54600,United States Virgin Islands,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,25.74300003,10,77
1968,YR1968,West Bank and Gaza,WBG,,0,,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,,10,77
1968,YR1968,"Yemen, Rep.",YEM,,5890204,,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,23.15716874,10,77
1968,YR1968,Zambia,ZMB,1573739326,3929254,Zambia,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,21.58413197,10,77
1968,YR1968,Zimbabwe,ZWE,1479599898,4874109,Zimbabwe,Winter,1968,Grenoble,France,0,0,0,0,0,0,0,0,21.03138971,10,77
1972,YR1972,Afghanistan,AFG,1595555476,11644377,Afghanistan,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,12.92145452,10,67
1972,YR1972,Albania,ALB,,2251320,,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,11.26980007,10,67
1972,YR1972,Algeria,DZA,6761786484,15511892,Algeria,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,22.57579114,10,67
1972,YR1972,American Samoa,ASM,,28490,,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,,10,67
1972,YR1972,Andorra,ADO,113414332,26892,,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,,10,67
1972,YR1972,Angola,AGO,,6180863,,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,21.51093269,10,67
1972,YR1972,Antigua and Barbuda,ATG,,67205,,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,,10,67
1972,YR1972,Argentina,ARG,34733000536,24785830,Argentina,Winter,1972,Sapporo,Japan,0,0,0,0,0,1,0,0,14.21522492,10,67
1972,YR1972,Armenia,ARM,,2643464,Armenia,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,6.374361625,10,67
1972,YR1972,Aruba,ABW,,59849,,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,,10,67
1972,YR1972,Australia,AUS,52035046729,13177000,Australia,Winter,1972,Sapporo,Japan,0,0,0,0,0,1,0,0,21.50667634,10,67
1972,YR1972,Austria,AUT,21832965362,7544201,Austria,Winter,1972,Sapporo,Japan,9,1,2,2,5,1,0,5,6.186012748,10,67
1972,YR1972,Azerbaijan,AZE,,5393176,Azerbaijan,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,12.22434447,10,67
1972,YR1972,"Bahamas, The",BHS,590899968,177844,Bahamas,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,25.06333351,10,67
1972,YR1972,Bahrain,BHR,,229588,Bahrain,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,,10,67
1972,YR1972,Bangladesh,BGD,6288245866,68730070,,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,25.4709131,10,67
1972,YR1972,Barbados,BRB,233383640,241367,Barbados,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,,10,67
1972,YR1972,Belarus,BLR,,9188968,Belarus,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,6.294930099,10,67
1972,YR1972,Belgium,BEL,36756500047,9711115,Belgium,Winter,1972,Sapporo,Japan,0,0,0,0,0,1,0,0,9.514241274,10,67
1972,YR1972,Belize,BLZ,66062499,127148,,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,25.06433296,10,67
1972,YR1972,Benin,BEN,410331856,3039300,,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,27.46155267,10,67
1972,YR1972,Bermuda,BMU,235400000,54200,Bermuda,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,,10,67
1972,YR1972,Bhutan,BTN,,312823,,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,8.57504293,10,67
1972,YR1972,Bolivia,BOL,1257615645,4429194,,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,20.97503004,10,67
1972,YR1972,Bosnia and Herzegovina,BIH,,3799098,,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,9.016531835,10,67
1972,YR1972,Botswana,BWA,165253184,740118,Botswana,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,21.47853885,10,67
1972,YR1972,Brazil,BRA,58539008796,100812672,Brazil,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,24.91577183,10,67
1972,YR1972,Brunei Darussalam,BRN,270818556,141827,,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,25.93400002,10,67
1972,YR1972,Bulgaria,BGR,,8576200,Bulgaria,Winter,1972,Sapporo,Japan,0,0,0,0,0,1,0,0,10.39676164,10,67
1972,YR1972,Burkina Faso,BFA,578595521,5825171,,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,28.17636051,10,67
1972,YR1972,Burundi,BDI,246804571,3547335,Burundi,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,20.26609974,10,67
1972,YR1972,Cambodia,KHM,505549460,7334436,,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,26.93950004,10,67
1972,YR1972,Cameroon,CMR,1430951432,7134374,Cameroon,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,24.52785039,10,67
1972,YR1972,Canada,CAN,111034447924,21993631,Canada,Winter,1972,Sapporo,Japan,17,0,1,0,1,1,0,1,-7.144579613,10,67
1972,YR1972,Cape Verde,CPV,,293218,,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,,10,67
1972,YR1972,Cayman Islands,CYM,,10137,,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,,10,67
1972,YR1972,Central African Republic,CAF,230317883,1900665,,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,24.83925494,10,67
1972,YR1972,Chad,TCD,585427546,3816295,,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,26.65074126,10,67
1972,YR1972,Channel Islands,CHI,,123611,,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,,10,67
1972,YR1972,Chile,CHL,11532517864,9929560,Chile,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,8.369828303,10,67
1972,YR1972,China,CHN,112159815864,862030000,China,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,6.325663982,10,67
1972,YR1972,Colombia,COL,8671371951,22404289,Colombia,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,24.40381182,10,67
1972,YR1972,Comoros,COM,,241769,,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,23.98699951,10,67
1972,YR1972,"Congo, Dem. Rep.",ZAR,6173712809,21121467,,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,,10,67
1972,YR1972,"Congo, Rep.",COG,410669263,1418556,,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,24.52032734,10,67
1972,YR1972,Costa Rica,CRI,1238251658,1911212,Costa Rica,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,23.85092872,10,67
1972,YR1972,Cote d'Ivoire,CIV,1849400398,5747633,Cote d'Ivoire,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,26.29971557,10,67
1972,YR1972,Croatia,HRV,,4457000,Croatia,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,10.47091069,10,67
1972,YR1972,Cuba,CUB,8135150889,9025344,Cuba,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,25.13007697,10,67
1972,YR1972,Curacao,CUW,,0,,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,,10,67
1972,YR1972,Cyprus,CYP,,628000,Cyprus,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,18.71350002,10,67
1972,YR1972,Czech Republic,CZE,,9867632,Czech Republic,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,7.665499973,10,67
1972,YR1972,Denmark,DNK,22591052336,4991596,Denmark,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,7.818978497,10,67
1972,YR1972,Djibouti,DJI,,179224,Djibouti,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,27.64300019,10,67
1972,YR1972,Dominica,DMA,,71737,,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,,10,67
1972,YR1972,Dominican Republic,DOM,1987299968,4780283,Dominican Republic,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,23.92974985,10,67
1972,YR1972,Ecuador,ECU,3185987235,6376333,Ecuador,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,21.32904646,10,67
1972,YR1972,"Egypt, Arab Rep.",EGY,8763960987,37945429,Egypt,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,22.12045302,10,67
1972,YR1972,El Salvador,SLV,1263720038,3937583,,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,24.77087498,10,67
1972,YR1972,Equatorial Guinea,GNQ,65429198,274892,,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,24.12599966,10,67
1972,YR1972,Eritrea,ERI,,1891998,Eritrea,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,26.06832509,10,67
1972,YR1972,Estonia,EST,,1392518,Estonia,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,5.030938424,10,67
1972,YR1972,Ethiopia,ETH,,30135531,Ethiopia,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,22.37039295,10,67
1972,YR1972,Faeroe Islands,FRO,,39360,,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,,10,67
1972,YR1972,Fiji,FJI,316650509,542811,,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,23.37100029,10,67
1972,YR1972,Finland,FIN,14567968587,4639657,Finland,Winter,1972,Sapporo,Japan,10,0,4,1,5,1,0,5,1.347861143,10,67
1972,YR1972,France,FRA,200955006502,52776806,France,Winter,1972,Sapporo,Japan,14,0,1,2,3,1,0,3,10.54372223,10,67
1972,YR1972,French Polynesia,PYF,325843255,118279,,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,,10,67
1972,YR1972,Gabon,GAB,430508358,611990,Gabon,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,24.99982139,10,67
1972,YR1972,"Gambia, The",GMB,59160576,474538,,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,26.772,10,67
1972,YR1972,Georgia,GEO,,4205300,Georgia,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,7.3648176,10,67
1972,YR1972,Germany,DEU,290121986827,78688452,Germany,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,8.504451892,10,67
1972,YR1972,Ghana,GHA,2112593380,9083737,Ghana,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,27.25177926,10,67
1972,YR1972,Greece,GRC,16101411778,8888628,Greece,Winter,1972,Sapporo,Japan,0,0,0,0,0,1,0,0,13.65550198,10,67
1972,YR1972,Greenland,GRL,106101302,48300,,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,,10,67
1972,YR1972,Grenada,GRD,,93937,Grenada,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,,10,67
1972,YR1972,Guam,GUM,,87585,,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,,10,67
1972,YR1972,Guatemala,GTM,2101299968,5719315,Guatemala,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,23.07117961,10,67
1972,YR1972,Guinea,GIN,,4285526,,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,25.5476409,10,67
1972,YR1972,Guinea-Bissau,GNB,87702857,718837,,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,26.60800037,10,67
1972,YR1972,Guyana,GUY,285380950,735896,Guyana,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,25.79536357,10,67
1972,YR1972,Haiti,HTI,,4880740,Haiti,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,24.47507682,10,67
1972,YR1972,Honduras,HND,802999968,2845261,,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,23.38608334,10,67
1972,YR1972,"Hong Kong SAR, China",HKG,5710107420,4123600,Hong Kong,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,,10,67
1972,YR1972,Hungary,HUN,7074918567,10398489,Hungary,Winter,1972,Sapporo,Japan,0,0,0,0,0,1,0,0,10.06144773,10,67
1972,YR1972,Iceland,ISL,827213290,209137,Iceland,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,1.351408623,10,67
1972,YR1972,India,IND,72716595884,580798773,India,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,23.94543419,10,67
1972,YR1972,Indonesia,IDN,11605084560,119974444,Indonesia,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,25.71897008,10,67
1972,YR1972,"Iran, Islamic Rep.",IRN,16346614632,30184173,Iran,Winter,1972,Sapporo,Japan,0,0,0,0,0,1,0,0,16.92655784,10,67
1972,YR1972,Iraq,IRQ,5356083106,10599846,Iraq,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,21.57999357,10,67
1972,YR1972,Ireland,IRL,6204580553,3036850,Ireland,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,9.107924359,10,67
1972,YR1972,Isle of Man,IMY,,58563,,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,,10,67
1972,YR1972,Israel,ISR,7173788441,3148000,Israel,Winter,1972,Sapporo,Japan,0,0,0,0,0,0,0,0,19.69800023,10,67
1972,YR1972,Italy,ITA,139955971404,54381345,Italy,Winter,1972,Sapporo,Japan,8,2,2,1,5,1,0,5,11.5006943,10,67
