"","Year","YearCode","CountryName","CountryCode","GDP","Pop","olympiccountry","GameType","Yearextra","locCity","locCountry","Rank","Gold","Silver","Bronze","Total","Participant","ParticMedalCheck","TotalAdj","AvgAnnualTemp","NumEvents","NumMedals","logPop","logGDP","logGDPperCap","TotalAdjLagBy1","predicted","residuals"
"2146",2000,"YR2000","Angola","AGO",9129594819,13924930,"","Summer",2000,"Sydney","Australia",0,0,0,0,0,1,0,0,21.51093269,34,918,16.449191316835,22.9347871514886,6.48559583465355,0,1,-0.678801912771222
"2360",2004,"YR2004","Angola","AGO",19640862550,15976715,"","Summer",2004,"Athina","Greece",0,0,0,0,0,1,0,0,21.51093269,34,920,16.5866429077083,23.7008780569328,7.11423514922453,0,0,-0.396109207254223
"2574",2008,"YR2008","Angola","AGO",84178086999,18314441,"","Summer",2008,"Beijing","China",0,0,0,0,0,1,0,0,21.51093269,35,954,16.7232004322987,25.1562004749059,8.43300004260714,0,1,-0.837130241173101
"2788",2012,"YR2012","Angola","AGO",114147030253,20820525,"","Summer",2012,"London","Great Britain",0,0,0,0,0,1,0,0,21.51093269,32,960,16.8514498369715,25.4607531934033,8.60930335643182,0,1,-0.772147199467557
"222",1964,"YR1964","Argentina","ARG",25605249382,21963952,"Argentina","Summer",1964,"Tokyo","Japan",34,0,1,0,1,1,0,1,14.21522492,22,339,16.9049131219842,23.9660632213956,7.06115009941138,2,3,-2.22767792705146
"436",1968,"YR1968","Argentina","ARG",26436857248,23269302,"Argentina","Summer",1968,"Ciudad de Mexico","Mexico",37,0,0,2,2,1,0,2,14.21522492,22,363,16.962645539126,23.998024981325,7.035379442199,1,2,0.0105806874875045
"650",1972,"YR1972","Argentina","ARG",34733000536,24785830,"Argentina","Summer",1972,"Munchen","West Germany",40,0,1,0,1,1,0,1,14.21522492,25,382,17.0257826768729,24.2709560960545,7.24517341918167,2,3,-1.77239699403729
"864",1976,"YR1976","Argentina","ARG",51169499891,26483835,"Argentina","Summer",1976,"Montreal","Canada",0,0,0,0,0,1,0,0,14.21522492,23,343,17.0920451048308,24.6584094862351,7.56636438140434,1,1,-1.17124488817428
"1292",1984,"YR1984","Argentina","ARG",79092001998,29886564,"Argentina","Summer",1984,"Los Angeles","United States",0,0,0,0,0,1,0,0,14.21522492,27,610,17.2129195728179,25.0938775940667,7.8809580212488,0,3,-3.14332511661256
"1506",1988,"YR1988","Argentina","ARG",126206817196,31713147,"Argentina","Summer",1988,"Seoul","South Korea",32,0,1,1,2,1,0,2,14.21522492,30,444,17.2722418847312,25.5611878045803,8.28894591984907,0,0,2.89863675854785
"1720",1992,"YR1992","Argentina","ARG",228779382768,33520803,"Argentina","Summer",1992,"Barcelona","Spain",61,0,0,1,1,1,0,1,14.21522492,32,692,17.3276767891385,26.1560239821122,8.82834719297368,2,4,-2.8344664797591
"1934",1996,"YR1996","Argentina","ARG",272149750000,35264070,"Argentina","Summer",1996,"Atlanta","United States",45,0,2,1,3,1,0,3,14.21522492,31,837,17.37837515652,26.3296183032151,8.95124314669516,1,2,0.7581660742983
"2148",2000,"YR2000","Argentina","ARG",284203750000,36903067,"Argentina","Summer",2000,"Sydney","Australia",47,0,2,2,4,1,0,4,14.21522492,34,918,17.4238052220879,26.3729572474555,8.94915202536757,3,5,-0.548742320337016
"2362",2004,"YR2004","Argentina","ARG",153129509710,38308779,"Argentina","Summer",2004,"Athina","Greece",35,2,0,4,6,1,0,6,14.21522492,34,920,17.4611896445949,25.7545498689791,8.29336022438415,4,5,1.22585585791206
"2576",2008,"YR2008","Argentina","ARG",326582808527,39676083,"Argentina","Summer",2008,"Beijing","China",35,2,0,4,6,1,0,6,14.21522492,35,954,17.4962591207906,26.5119493783968,9.01569025760623,6,7,-0.86924780495622
"2790",2012,"YR2012","Argentina","ARG",475501675473,41086927,"Argentina","Summer",2012,"London","Great Britain",45,1,1,2,4,1,0,4,14.21522492,32,960,17.5312005510101,26.8876362425282,9.35643569151808,6,7,-2.82538920924702
"2149",2000,"YR2000","Armenia","ARM",1911563665,3076098,"Armenia","Summer",2000,"Sydney","Australia",77,0,0,1,1,1,0,1,6.374361625,34,918,14.939172468658,21.37118741685,6.43201494819201,2,2,-1.05515527526708
"2363",2004,"YR2004","Armenia","ARM",3576615240,3025652,"Armenia","Summer",2004,"Athina","Greece",0,0,0,0,0,1,0,0,6.374361625,34,920,14.9226371634124,21.9976827264392,7.0750455630268,1,1,-0.79347192193168
"2577",2008,"YR2008","Armenia","ARM",11662017845,2977488,"Armenia","Summer",2008,"Beijing","China",37,0,0,6,6,1,0,6,6.374361625,35,954,14.9065905499768,23.1796030599287,8.27301250995194,0,0,5.78564731430041
"2791",2012,"YR2012","Armenia","ARM",9950522733,2969081,"Armenia","Summer",2012,"London","Great Britain",53,0,1,2,3,1,0,3,6.374361625,32,960,14.9037630352869,23.0208909227168,8.11712788742999,6,6,-2.61459208647637
"225",1964,"YR1964","Australia","AUS",23803337440,11167000,"Australia","Summer",1964,"Tokyo","Japan",8,6,2,10,18,1,0,18,21.50667634,22,339,16.2284735584279,23.8930916363642,7.66461807793623,22,22,-3.89571821314951
"439",1968,"YR1968","Australia","AUS",32709149961,12009000,"Australia","Summer",1968,"Ciudad de Mexico","Mexico",8,5,7,5,17,1,0,17,21.50667634,22,363,16.3011669266428,24.2109206910297,7.90975376438689,18,18,-0.941121238101386
"653",1972,"YR1972","Australia","AUS",52035046729,13177000,"Australia","Summer",1972,"Munchen","West Germany",11,8,7,2,17,1,0,17,21.50667634,25,382,16.3939834435274,24.675183304066,8.28119986053861,17,17,0.0864016273079962
"867",1976,"YR1976","Australia","AUS",105025841422,14033000,"Australia","Summer",1976,"Montreal","Canada",22,0,1,4,5,1,0,5,21.50667634,23,343,16.4569222567333,25.3774722656051,8.92055000887182,17,16,-11.3440662812939
"1081",1980,"YR1980","Australia","AUS",149957660167,14692000,"Australia","Summer",1980,"Moskva","Soviet Union",14,2,2,5,9,1,0,9,21.50667634,23,287,16.5028136859217,25.7336188256449,9.23080513972322,5,7,2.28512127699538
"1295",1984,"YR1984","Australia","AUS",193593551893,15544000,"Australia","Summer",1984,"Los Angeles","United States",10,4,8,12,24,1,0,24,21.50667634,27,610,16.5591852700394,25.9890267048964,9.429841434857,9,12,12.1734303688618
"1509",1988,"YR1988","Australia","AUS",236924476135,16532200,"Australia","Summer",1988,"Seoul","South Korea",15,3,6,5,14,1,0,14,21.50667634,30,444,16.6208205522904,26.1910072611997,9.57018670890927,24,22,-7.72499124128415
"1723",1992,"YR1992","Australia","AUS",325389525494,17495000,"Australia","Summer",1992,"Barcelona","Spain",9,7,9,11,27,1,0,27,21.50667634,32,692,16.6774256837839,26.508288841582,9.8308631577981,14,15,11.8448631201477
"1937",1996,"YR1996","Australia","AUS",401579666161,18311000,"Australia","Summer",1996,"Atlanta","United States",5,9,9,23,41,1,0,41,21.50667634,31,837,16.7230125301238,26.7186717719729,9.99565924184901,27,27,14.339035365557
"2151",2000,"YR2000","Australia","AUS",415208189412,19153000,"Australia","Summer",2000,"Sydney","Australia",4,16,25,17,58,1,0,58,21.50667634,34,918,16.7679699192848,26.7520458926209,9.98407597333612,41,40,17.8176089187175
"2365",2004,"YR2004","Australia","AUS",613161189358,20127400,"Australia","Summer",2004,"Athina","Greece",4,17,16,17,50,1,0,50,21.50667634,34,920,16.817592628817,27.1418936899613,10.3243010611443,58,56,-5.67482935473299
"2579",2008,"YR2008","Australia","AUS",1055506156997,21384400,"Australia","Summer",2008,"Beijing","China",5,14,15,17,46,1,0,46,21.50667634,35,954,16.8781722422002,27.6850415374693,10.8068692952691,50,48,-2.35624379186365
"2793",2012,"YR2012","Australia","AUS",1532407884934,22683600,"Australia","Summer",2012,"London","Great Britain",7,7,16,12,35,1,0,35,21.50667634,32,960,16.9371527543863,28.05786139524,11.1207086408537,46,45,-9.57250267111117
"226",1964,"YR1964","Austria","AUT",9169983886,7223801,"Austria","Summer",1964,"Tokyo","Japan",0,0,0,0,0,1,0,0,6.186012748,22,339,15.7928918266342,22.9392013659613,7.14630953932714,2,3,-2.90277280672971
"440",1968,"YR1968","Austria","AUT",12440625313,7415403,"Austria","Summer",1968,"Ciudad de Mexico","Mexico",26,0,2,2,4,1,0,4,6.186012748,22,363,15.8190698813693,23.2442331893125,7.42516330794319,0,1,3.18654052282155
"654",1972,"YR1972","Austria","AUT",21832965362,7544201,"Austria","Summer",1972,"Munchen","West Germany",28,0,1,2,3,1,0,3,6.186012748,25,382,15.8362897466308,23.8066868371286,7.97039709049778,4,4,-1.48952260766481
"868",1976,"YR1976","Austria","AUT",42518592468,7565525,"Austria","Summer",1976,"Montreal","Canada",41,0,0,1,1,1,0,1,6.186012748,23,343,15.8391123013426,24.47320728705,8.63409498570749,3,3,-1.97370064231822
"1082",1980,"YR1980","Austria","AUT",81215814720,7549433,"Austria","Summer",1980,"Moskva","Soviet Union",21,1,2,1,4,1,0,4,6.186012748,23,287,15.8369830190674,25.1203758277119,9.28339280864449,1,3,1.21836474776058
"1296",1984,"YR1984","Austria","AUT",67286843408,7561434,"Austria","Summer",1984,"Los Angeles","United States",23,1,1,1,3,1,0,3,6.186012748,27,610,15.8385714127079,24.9322305627773,9.09365915006939,4,7,-3.82163901841295
"1510",1988,"YR1988","Austria","AUT",131969428285,7585317,"Austria","Summer",1988,"Seoul","South Korea",36,1,0,0,1,1,0,1,6.186012748,30,444,15.841724962904,25.6058361288069,9.76411116590295,3,2,-0.907881726853743
"1724",1992,"YR1992","Austria","AUT",193073835462,7840709,"Austria","Summer",1992,"Barcelona","Spain",46,0,2,0,2,1,0,2,6.186012748,32,692,15.8748398219112,25.9863385198518,10.1114986979406,1,3,-0.835675803751741
"1938",1996,"YR1996","Austria","AUT",234676456979,7959017,"Austria","Summer",1996,"Atlanta","United States",46,0,1,2,3,1,0,3,6.186012748,31,837,15.8898160577324,26.1814736236471,10.2916575659146,2,3,-0.118977392271565
"2152",2000,"YR2000","Austria","AUT",192070749954,8011566,"Austria","Summer",2000,"Sydney","Australia",49,2,1,0,3,1,0,3,6.186012748,34,918,15.8963968055538,25.9811296304424,10.0847328248886,3,4,-1.41581101513585
"2366",2004,"YR2004","Austria","AUT",291430382497,8171966,"Austria","Summer",2004,"Athina","Greece",29,2,4,1,7,1,0,7,6.186012748,34,920,15.9162200743628,26.3980669891605,10.4818469147978,3,4,2.9752413614319
"2580",2008,"YR2008","Austria","AUT",414171069689,8336926,"Austria","Summer",2008,"Beijing","China",56,0,1,2,3,1,0,3,6.186012748,35,954,15.9362051212588,26.7495449372324,10.8133398159736,7,8,-4.86447026359094
"2794",2012,"YR2012","Austria","AUT",394707863204,8462446,"Austria","Summer",2012,"London","Great Britain",0,0,0,0,0,1,0,0,6.186012748,32,960,15.9511488150893,26.701411741393,10.7502629263037,3,4,-3.95088029442406
"2153",2000,"YR2000","Azerbaijan","AZE",5272617196,8048600,"Azerbaijan","Summer",2000,"Sydney","Australia",51,2,0,1,3,1,0,3,12.22434447,34,918,15.9010087212266,22.3857926978559,6.48478397662921,1,1,1.55972802991629
"2367",2004,"YR2004","Azerbaijan","AZE",8680511918,8306500,"Azerbaijan","Summer",2004,"Athina","Greece",44,1,0,4,5,1,0,5,12.22434447,34,920,15.9325488988087,22.8843463406077,6.95179744179905,3,3,2.05598104889152
"2581",2008,"YR2008","Azerbaijan","AZE",48852482960,8763400,"Azerbaijan","Summer",2008,"Beijing","China",30,1,2,4,7,1,0,7,12.22434447,35,954,15.9860945154643,24.6120710423932,8.62597652692891,5,5,1.66224107233901
"2795",2012,"YR2012","Azerbaijan","AZE",66604589419,9297507,"Azerbaijan","Summer",2012,"London","Great Britain",25,2,2,6,10,1,0,10,12.22434447,32,960,16.0452568576716,24.9220393223138,8.87678246464211,7,7,2.85652118047266
"228",1964,"YR1964","Bahamas, The","BHS",266664054,133697,"Bahamas","Summer",1964,"Tokyo","Japan",28,1,0,0,1,1,0,1,25.06333351,22,339,11.8033313245436,19.4015001994161,7.59816887487249,0,0,1.08746094108603
"442",1968,"YR1968","Bahamas, The","BHS",444901969,158629,"Bahamas","Summer",1968,"Ciudad de Mexico","Mexico",0,0,0,0,0,1,0,0,25.06333351,22,363,11.9743234214048,19.9133645214801,7.9390411000753,1,1,-0.692422844138632
"656",1972,"YR1972","Bahamas, The","BHS",590899968,177844,"Bahamas","Summer",1972,"Munchen","West Germany",0,0,0,0,0,1,0,0,25.06333351,25,382,12.0886620405129,20.1971573021612,8.10849526164833,0,0,0.390440486390757
"870",1976,"YR1976","Bahamas, The","BHS",642099968,192905,"Bahamas","Summer",1976,"Montreal","Canada",0,0,0,0,0,1,0,0,25.06333351,23,343,12.1699531187238,20.2802545629278,8.11030144420401,0,0,1.15029608628242
"1298",1984,"YR1984","Bahamas, The","BHS",2041100032,230014,"Bahamas","Summer",1984,"Los Angeles","United States",0,0,0,0,0,1,0,0,25.06333351,27,610,12.3458954556181,21.4367547308421,9.09085927522402,0,2,-1.97883019806446
"1512",1988,"YR1988","Bahamas, The","BHS",2817900032,247585,"Bahamas","Summer",1988,"Seoul","South Korea",0,0,0,0,0,1,0,0,25.06333351,30,444,12.4195092363742,21.7592577749888,9.33974853861459,0,0,2.10756047829491
"1726",1992,"YR1992","Bahamas, The","BHS",3.109e+09,266097,"Bahamas","Summer",1992,"Barcelona","Spain",63,0,0,1,1,1,0,1,25.06333351,32,692,12.4916161829451,21.857566968023,9.36595078507796,0,1,0.396658783598408
"1940",1996,"YR1996","Bahamas, The","BHS",3.609e+09,283678,"Bahamas","Summer",1996,"Atlanta","United States",68,0,1,0,1,1,0,1,25.06333351,31,837,12.5555950710858,22.0066965626071,9.45110149152129,1,1,0.127111368672602
"2154",2000,"YR2000","Bahamas, The","BHS",6327552000,297759,"Bahamas","Summer",2000,"Sydney","Australia",50,2,0,1,3,1,0,3,25.06333351,34,918,12.604039713461,22.5681792684454,9.96413955498442,1,1,1.5303877158115
"2368",2004,"YR2004","Bahamas, The","BHS",7094413000,322400,"Bahamas","Summer",2004,"Athina","Greece",58,1,0,1,2,1,0,2,25.06333351,34,920,12.6835482896146,22.6825734098158,9.99902512020119,3,3,-0.855575545229613
"2582",2008,"YR2008","Bahamas, The","BHS",8246650000,348340,"Bahamas","Summer",2008,"Beijing","China",67,0,1,1,2,1,0,2,25.06333351,35,954,12.7609342932858,22.833072894222,10.0721386009362,2,2,0.0400654641861622
"2796",2012,"YR2012","Bahamas, The","BHS",8149004000,371960,"Bahamas","Summer",2012,"London","Great Britain",71,1,0,0,1,1,0,1,25.06333351,32,960,12.8265416005921,22.8211615481421,9.99461994755001,2,2,-0.797093962386753
"1514",1988,"YR1988","Bangladesh","BGD",25638749373,102133217,"","Summer",1988,"Seoul","South Korea",0,0,0,0,0,1,0,0,25.4709131,30,444,18.441788568128,23.9673706914052,5.52558212327721,0,0,1.37942411688847
"1728",1992,"YR1992","Bangladesh","BGD",31293826880,112430968,"","Summer",1992,"Barcelona","Spain",0,0,0,0,0,1,0,0,25.4709131,32,692,18.5378499734905,24.1666866907601,5.62883671726957,0,1,-1.36274321971446
"1942",1996,"YR1996","Bangladesh","BGD",40666015641,122400896,"","Summer",1996,"Atlanta","United States",0,0,0,0,0,1,0,0,25.4709131,31,837,18.6228122482771,24.4286585840555,5.8058463357784,0,1,-0.732373994851053
"2156",2000,"YR2000","Bangladesh","BGD",47124925462,132383265,"","Summer",2000,"Sydney","Australia",0,0,0,0,0,1,0,0,25.4709131,34,918,18.7012117961974,24.5760679010051,5.87485610480771,0,1,-1.20196574334314
"2370",2004,"YR2004","Bangladesh","BGD",56560744012,141235035,"","Summer",2004,"Athina","Greece",0,0,0,0,0,1,0,0,25.4709131,34,920,18.7659359754754,24.7585810128329,5.99264503735753,0,1,-0.739165515722354
"2584",2008,"YR2008","Bangladesh","BGD",79554350678,147969967,"","Summer",2008,"Beijing","China",0,0,0,0,0,1,0,0,25.4709131,35,954,18.8125198854605,25.0997062813472,6.2871863958867,0,1,-0.836712692392095
"2798",2012,"YR2012","Bangladesh","BGD",116355057337,154695368,"","Summer",2012,"London","Great Britain",0,0,0,0,0,1,0,0,25.4709131,32,960,18.8569683732721,25.4799121923337,6.62294381906151,0,1,-0.794321399473629
"2158",2000,"YR2000","Belarus","BLR",12736856485,10005000,"Belarus","Summer",2000,"Sydney","Australia",16,3,3,11,17,1,0,17,6.294930099,34,918,16.118595526,23.2677657129236,7.14917018692365,15,15,2.19946870101631
"2372",2004,"YR2004","Belarus","BLR",23141587718,9730000,"Belarus","Summer",2004,"Athina","Greece",18,2,5,6,13,1,0,13,6.294930099,34,920,16.0907244541622,23.8648971699277,7.77417271576553,17,16,-3.33411997323722
"2586",2008,"YR2008","Belarus","BLR",60763483146,9528000,"Belarus","Summer",2008,"Beijing","China",13,4,5,10,19,1,0,19,6.294930099,35,954,16.0697453900173,24.8302548393311,8.76050944931382,13,13,6.11605397448723
"2800",2012,"YR2012","Belarus","BLR",63267017440,9464000,"Belarus","Summer",2012,"London","Great Britain",22,2,5,5,12,1,0,12,6.294930099,32,960,16.0630056846404,24.8706299788012,8.80762429416089,19,18,-6.34539584719236
"233",1964,"YR1964","Belgium","BEL",15960106681,9378113,"Belgium","Summer",1964,"Tokyo","Japan",23,2,0,1,3,1,0,3,9.514241274,22,339,16.0538891280366,23.4933581132189,7.43946898518234,4,5,-1.94495620794071
"447",1968,"YR1968","Belgium","BEL",21376353113,9618756,"Belgium","Summer",1968,"Ciudad de Mexico","Mexico",36,0,1,1,2,1,0,2,9.514241274,22,363,16.0792255003508,23.7855511532978,7.70632565294701,3,4,-1.78648558144658
"661",1972,"YR1972","Belgium","BEL",36756500047,9711115,"Belgium","Summer",1972,"Munchen","West Germany",31,0,2,0,2,1,0,2,9.514241274,25,382,16.0887816637471,24.3275809189925,8.23879925524532,2,3,-0.782209138362144
"875",1976,"YR1976","Belgium","BEL",70248275973,9818227,"Belgium","Summer",1976,"Montreal","Canada",19,0,3,3,6,1,0,6,9.514241274,23,343,16.0997511141314,24.9753016035495,8.87555048941813,2,2,3.80453084142295
"1089",1980,"YR1980","Belgium","BEL",125285531605,9859242,"Belgium","Summer",1980,"Moskva","Soviet Union",30,1,0,0,1,1,0,1,9.514241274,23,287,16.1039198473559,25.5538612221493,9.4499413747934,6,8,-6.59114338782252
"1303",1984,"YR1984","Belgium","BEL",82334988808,9855372,"Belgium","Summer",1984,"Los Angeles","United States",22,1,1,2,4,1,0,4,9.514241274,27,610,16.1035272451929,25.1340619916839,9.03053474649097,1,4,-0.0814794221581919
"1517",1988,"YR1988","Belgium","BEL",160323578328,9901664,"Belgium","Summer",1988,"Seoul","South Korea",33,0,0,2,2,1,0,2,9.514241274,30,444,16.1082133817889,25.800459974504,9.6922465927151,4,3,-0.904713151832872
"1731",1992,"YR1992","Belgium","BEL",231923859990,10045158,"Belgium","Summer",1992,"Barcelona","Spain",36,0,1,2,3,1,0,3,9.514241274,32,692,16.122601285326,26.1696749650484,10.0470736797224,2,4,-0.828883034374393
"1945",1996,"YR1996","Belgium","BEL",275796742671,10156637,"Belgium","Summer",1996,"Atlanta","United States",32,2,2,2,6,1,0,6,9.514241274,31,837,16.1336379413837,26.3429299917609,10.2092920503772,3,4,1.89457799233721
"2159",2000,"YR2000","Belgium","BEL",232672747374,10251250,"Belgium","Summer",2000,"Sydney","Australia",40,0,2,3,5,1,0,5,9.514241274,34,918,16.1429102073328,26.1728987855444,10.0299885782117,6,7,-2.28120000924613
"2373",2004,"YR2004","Belgium","BEL",361683211960,10421137,"Belgium","Summer",2004,"Athina","Greece",55,1,0,2,3,1,0,3,9.514241274,34,920,16.1593467054192,26.6140345605613,10.4546878551421,5,6,-2.96276499393279
"2587",2008,"YR2008","Belgium","BEL",507379060314,10709973,"Belgium","Summer",2008,"Beijing","China",59,1,1,0,2,1,0,2,9.514241274,35,954,16.1866859214124,26.9525242146633,10.7658382932509,3,4,-2.18974732085363
"2801",2012,"YR2012","Belgium","BEL",483261763950,11142157,"Belgium","Summer",2012,"London","Great Britain",52,0,1,2,3,1,0,3,9.514241274,32,960,16.2262464002911,26.9038242981426,10.6775778978515,2,3,-0.0805796607626883
"662",1972,"YR1972","Belize","BLZ",66062499,127148,"","Summer",1972,"Munchen","West Germany",0,0,0,0,0,1,0,0,25.06433296,25,382,11.7531070412732,18.0061118064576,6.25300476518439,0,0,1.06716236786403
"876",1976,"YR1976","Belize","BLZ",96905829,135145,"","Summer",1976,"Montreal","Canada",0,0,0,0,0,1,0,0,25.06433296,23,343,11.8141035550898,18.3892502298505,6.57514667476075,0,0,1.73488563462205
"1304",1984,"YR1984","Belize","BLZ",210900000,160342,"","Summer",1984,"Los Angeles","United States",0,0,0,0,0,1,0,0,25.06433296,27,610,11.985064313013,19.166894645449,7.18183033243603,0,1,-1.27765859819456
"1518",1988,"YR1988","Belize","BLZ",314900000,178906,"","Summer",1988,"Seoul","South Korea",0,0,0,0,0,1,0,0,25.06433296,30,444,12.094615807224,19.5677656860713,7.47314987884729,0,0,2.78433318880417
"1732",1992,"YR1992","Belize","BLZ",518143678,194894,"","Summer",1992,"Barcelona","Spain",0,0,0,0,0,1,0,0,25.06433296,32,692,12.1802111000038,20.06576313242,7.88555203241617,0,0,-0.0496279988110027
"1946",1996,"YR1996","Belize","BLZ",641271333,212375,"","Summer",1996,"Atlanta","United States",0,0,0,0,0,1,0,0,25.06433296,31,837,12.2661088589742,20.2789632217321,8.01285436275792,0,0,0.595736557398475
"2160",2000,"YR2000","Belize","BLZ",831750000,238586,"","Summer",2000,"Sydney","Australia",0,0,0,0,0,1,0,0,25.06433296,34,918,12.3824851113168,20.5390424728629,8.1565573615461,0,0,0.0911775857606486
"2374",2004,"YR2004","Belize","BLZ",1057850000,265040,"","Summer",2004,"Athina","Greece",0,0,0,0,0,1,0,0,25.06433296,34,920,12.4876360369738,20.7795043833936,8.29186834641982,0,0,0.535823728571545
"2588",2008,"YR2008","Belize","BLZ",1369600000,293544,"","Summer",2008,"Beijing","China",0,0,0,0,0,1,0,0,25.06433296,35,954,12.5897828218353,21.0377845633518,8.44800174151644,0,0,0.463309867637792
"1091",1980,"YR1980","Benin","BEN",1405251844,3718024,"","Summer",1980,"Moskva","Soviet Union",0,0,0,0,0,1,0,0,27.46155267,23,287,15.1287029023261,21.0634823720676,5.93477946974155,0,1,-0.593126364654227
"1305",1984,"YR1984","Benin","BEN",1051134009,4163968,"","Summer",1984,"Los Angeles","United States",0,0,0,0,0,1,0,0,27.46155267,27,610,15.2419790237691,20.7731354268976,5.53115640312847,0,2,-1.79820125455428
"1519",1988,"YR1988","Benin","BEN",1620246085,4685375,"","Summer",1988,"Seoul","South Korea",0,0,0,0,0,1,0,0,27.46155267,30,444,15.3599565131408,21.2058438789754,5.84588736583455,0,0,2.25392847415121
"1733",1992,"YR1992","Benin","BEN",1695315186,5378226,"","Summer",1992,"Barcelona","Spain",0,0,0,0,0,1,0,0,27.46155267,32,692,15.4978691379849,21.2511345109347,5.75326537294976,0,0,-0.441198134240579
"1947",1996,"YR1996","Benin","BEN",2361116448,6176318,"","Summer",1996,"Atlanta","United States",0,0,0,0,0,1,0,0,27.46155267,31,837,15.6362328589985,21.5824004153075,5.94616755630897,0,0,0.167421723938844
"2161",2000,"YR2000","Benin","BEN",2359122303,6949366,"","Summer",2000,"Sydney","Australia",0,0,0,0,0,1,0,0,27.46155267,34,918,15.7541609903583,21.5815554813015,5.82739449094313,0,0,-0.256885721852234
"2375",2004,"YR2004","Benin","BEN",4050869968,7922796,"","Summer",2004,"Athina","Greece",0,0,0,0,0,1,0,0,27.46155267,34,920,15.8852547317931,22.1221975019107,6.23694277011763,0,0,0.095209994865884
"2589",2008,"YR2008","Benin","BEN",6633561835,8973293,"","Summer",2008,"Beijing","China",0,0,0,0,0,1,0,0,27.46155267,35,954,16.0097632792632,22.6154077269029,6.6056444476397,0,0,-0.049753340095641
"2803",2012,"YR2012","Benin","BEN",7557286829,10050702,"","Summer",2012,"London","Great Britain",0,0,0,0,0,1,0,0,27.46155267,32,960,16.1231530407762,22.7457780776703,6.62262503689411,0,0,0.0689313935357985
"1521",1988,"YR1988","Bhutan","BTN",283855836,517306,"","Summer",1988,"Seoul","South Korea",0,0,0,0,0,1,0,0,8.57504293,30,444,13.1563898546098,19.4639770475247,6.30758719291484,0,0,2.80764072204914
"1735",1992,"YR1992","Bhutan","BTN",250794359,528304,"","Summer",1992,"Barcelona","Spain",0,0,0,0,0,1,0,0,8.57504293,32,692,13.1774271545794,19.3401438744446,6.16271671986522,0,0,0.165487870813528
"1949",1996,"YR1996","Bhutan","BTN",316420860,512594,"","Summer",1996,"Atlanta","United States",0,0,0,0,0,1,0,0,8.57504293,31,837,13.1472393878104,19.5725837208881,6.42534433307764,0,0,0.805876365556959
"2163",2000,"YR2000","Bhutan","BTN",439158233,564350,"","Summer",2000,"Sydney","Australia",0,0,0,0,0,1,0,0,8.57504293,34,918,13.2434299053838,19.9003703457322,6.65694044034845,0,0,0.28065347403595
"2377",2004,"YR2004","Bhutan","BTN",702682018,633893,"","Summer",2004,"Athina","Greece",0,0,0,0,0,1,0,0,8.57504293,34,920,13.3596354494601,20.3704150259673,7.01077957650728,0,0,0.654586833824449
"2591",2008,"YR2008","Bhutan","BTN",1257480561,692159,"","Summer",2008,"Beijing","China",0,0,0,0,0,1,0,0,8.57504293,35,954,13.4475709769931,20.9523760013694,7.50480502437625,0,0,0.4826193566807
"2805",2012,"YR2012","Bhutan","BTN",1779561112,741822,"","Summer",2012,"London","Great Britain",0,0,0,0,0,1,0,0,8.57504293,32,960,13.5168646011875,21.2996326045558,7.78276800336831,0,0,0.534944651694296
"452",1968,"YR1968","Bolivia","BOL",908874536,4020815,"","Summer",1968,"Ciudad de Mexico","Mexico",0,0,0,0,0,1,0,0,20.97503004,22,363,15.2069951763654,20.6277176184131,5.42072244204773,0,0,-0.00361197082239482
"666",1972,"YR1972","Bolivia","BOL",1257615645,4429194,"","Summer",1972,"Munchen","West Germany",0,0,0,0,0,1,0,0,20.97503004,25,382,15.3037281841587,20.9524834199244,5.6487552357657,0,0,0.131991440822735
"880",1976,"YR1976","Bolivia","BOL",2732083958,4884284,"","Summer",1976,"Montreal","Canada",0,0,0,0,0,1,0,0,20.97503004,23,343,15.4015332615803,21.7283305095151,6.32679724793482,0,0,0.678612927180356
"1308",1984,"YR1984","Bolivia","BOL",6169481549,5900127,"","Summer",1984,"Los Angeles","United States",0,0,0,0,0,1,0,0,20.97503004,27,610,15.590484434068,22.5428806436184,6.95239620955042,0,2,-2.34543009290661
"1522",1988,"YR1988","Bolivia","BOL",4597615563,6481463,"","Summer",1988,"Seoul","South Korea",0,0,0,0,0,1,0,0,20.97503004,30,444,15.6844568144508,22.248803650179,6.56434683572822,0,0,1.93046441863493
"1736",1992,"YR1992","Bolivia","BOL",5643864408,7123294,"","Summer",1992,"Barcelona","Spain",0,0,0,0,0,1,0,0,20.97503004,32,692,15.7788808168525,22.453834846552,6.67495402969951,0,1,-0.813447704497283
"1950",1996,"YR1996","Bolivia","BOL",7396952081,7806953,"","Summer",1996,"Atlanta","United States",0,0,0,0,0,1,0,0,20.97503004,31,837,15.8705253048461,22.7243338713643,6.85380856651828,0,0,-0.185755796503116
"2164",2000,"YR2000","Bolivia","BOL",8397858185,8495271,"","Summer",2000,"Sydney","Australia",0,0,0,0,0,1,0,0,20.97503004,34,918,15.9550202136976,22.8512425323071,6.89622231860943,0,1,-0.649090722710094
"2378",2004,"YR2004","Bolivia","BOL",8773451739,9187610,"","Summer",2004,"Athina","Greece",0,0,0,0,0,1,0,0,20.97503004,34,920,16.0333663952207,22.894996150731,6.8616297555103,0,0,-0.143716612534793
